Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Striated Muscle Cell Differentiation (GO:0051146),3/20,0.0606043332044902,0.2267703958815288,0,0,3.698125404007757,10.367283647157375,MYOCD;BMP2;NRG1
GO_Biological_Process_2023,Xenobiotic Transport (GO:0042908),3/20,0.0606043332044902,0.2267703958815288,0,0,3.698125404007757,10.367283647157375,SLC22A3;ABCB1;ABCA8
GO_Biological_Process_2023,Lung Development (GO:0030324),4/33,0.0618554777224871,0.2306133571610117,0,0,2.8918478054702024,8.04788120893132,FGF7;PDPN;PROX1;FGF10
GO_Biological_Process_2023,Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281),4/33,0.0618554777224871,0.2306133571610117,0,0,2.8918478054702024,8.04788120893132,JPH2;GPER1;CX3CL1;SNCA
GO_Biological_Process_2023,Regulation Of Potassium Ion Transmembrane Transport (GO:1901379),4/33,0.0618554777224871,0.2306133571610117,0,0,2.8918478054702024,8.04788120893132,DPP6;KCNIP2;CAV1;FHL1
GO_Biological_Process_2023,Insulin Receptor Signaling Pathway (GO:0008286),5/47,0.0620235538386818,0.2309610503015814,0,0,2.4969844766100278,6.942218781680139,CAV2;RARRES2;PDK4;SORBS1;FOXO1
GO_Biological_Process_2023,Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135),8/93,0.0621259659866805,0.2310636831335938,0,0,1.9761585960350991,5.490936974869904,NTF4;MLXIPL;CSF3;IL6;CAV1;SPRY2;DMD;SNCA
GO_Biological_Process_2023,Phosphatidylinositol-Mediated Signaling (GO:0048015),6/62,0.0629564768827582,0.233589716510907,0,0,2.248109938573004,6.216724568688959,PDGFRA;EDN1;HTR2B;PIK3C2G;HTR2A;IGF1
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),6/62,0.0629564768827582,0.233589716510907,0,0,2.248109938573004,6.216724568688959,CTSK;GPER1;CAV1;G0S2;AGTR2;TLR4
GO_Biological_Process_2023,Negative Regulation Of Cytokine Production (GO:0001818),13/178,0.0645642259102949,0.2392674254322694,0,0,1.6564713804713804,4.538888616084336,ABCD2;ANXA1;CR1;CIDEA;MMP8;KLF4;CX3CL1;ZFP36;IL6;GPNMB;IL36RN;CD34;TLR4
GO_Biological_Process_2023,Cellular Response To Nutrient Levels (GO:0031669),7/78,0.065108259304662,0.2409942403758893,0,0,2.069334328265398,5.6528085861743,SFRP1;MAP1LC3C;KCNB1;FAM107A;PDK4;CARTPT;FOXO1
GO_Biological_Process_2023,Regulation Of Cell Adhesion (GO:0030155),11/144,0.0656979676957783,0.2428857799722966,0,0,1.7379424170181552,4.731873724463197,CXCL12;TNXB;LAMA2;ANGPT1;DUSP1;PDE3B;DACT2;SAA1;C2CD4B;NRG1;PLXNA4
GO_Biological_Process_2023,Protein Polymerization (GO:0051258),6/63,0.0670293915268168,0.2475116407216313,0,0,2.2085533569314686,5.96888947618795,GSN;MAP7D3;FAM107A;CASQ2;KRT5;GAS7
GO_Biological_Process_2023,Cellular Response To Glucose Stimulus (GO:0071333),4/34,0.0676804586109076,0.2487256853950856,0,0,2.7953061972863957,7.527641592544671,MLXIPL;KCNB1;GPER1;PCK1
GO_Biological_Process_2023,Positive Regulation Of Carbohydrate Metabolic Process (GO:0045913),4/34,0.0676804586109076,0.2487256853950856,0,0,2.7953061972863957,7.527641592544671,MLXIPL;PTH1R;IGF1;SNCA
GO_Biological_Process_2023,Response To Estrogen (GO:0043627),4/34,0.0676804586109076,0.2487256853950856,0,0,2.7953061972863957,7.527641592544671,CRHBP;SFRP1;CAV1;ZNF366
GO_Biological_Process_2023,Semaphorin-Plexin Signaling Pathway (GO:0071526),4/34,0.0676804586109076,0.2487256853950856,0,0,2.7953061972863957,7.527641592544671,SEMA3D;SEMA3A;SEMA3G;PLXNA4
GO_Biological_Process_2023,Endocardial Cushion Morphogenesis (GO:0003203),3/21,0.0683930114780189,0.2495617333719201,0,0,3.4924908424908425,9.368553008706485,ADAMTS5;BMP2;TGFBR2
GO_Biological_Process_2023,Lipid Catabolic Process (GO:0016042),3/21,0.0683930114780189,0.2495617333719201,0,0,3.4924908424908425,9.368553008706485,HSD11B1;LIPE;CES1
GO_Biological_Process_2023,Negative Regulation Of Osteoclast Differentiation (GO:0045671),3/21,0.0683930114780189,0.2495617333719201,0,0,3.4924908424908425,9.368553008706485,CARTPT;TLR4;FBN1
GO_Biological_Process_2023,Peptide Catabolic Process (GO:0043171),3/21,0.0683930114780189,0.2495617333719201,0,0,3.4924908424908425,9.368553008706485,MME;LVRN;TRHDE
GO_Biological_Process_2023,Positive Regulation Of Blood Coagulation (GO:0030194),3/21,0.0683930114780189,0.2495617333719201,0,0,3.4924908424908425,9.368553008706485,CNTN1;EMILIN2;NRG1
